RegionID,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08
20337,San Ramon,CA,San Francisco,Contra Costa,522,624600,619600,617900,618500,624600,632300,635600,636000,637400,636800,635500,638500,639600,637000,635700,631400,624600,621200,619000,617100,617800,620200,622300,619300,615000,618200,625700,631500,636300,640100,643700,649400,655600,661300,666100,671500,681100,694100,707700,723000,739000,754000,767600,778200,782400,785700,791300,799900,805100,805300,805200,806500,807800,812500,820100,824600,828700,835500,844300,852000,858000,863300,870600,879500,885200,886600,890500,896300,900300,904100,910900,917700,921500,922200,923500,925500,925800,923300,921500,921100
51239,Camarillo,CA,Ventura,Ventura,524,442600,442700,441500,439500,436700,433500,432000,432700,434900,435500,434800,432900,428700,423400,421000,420400,420300,419000,414500,407700,402100,399200,400900,405200,405200,401200,400500,405700,412000,416000,418200,419100,419600,422900,427400,430100,432600,436800,441100,446800,456200,467300,477300,486500,494500,498600,500300,501300,503300,508800,514500,516000,514500,514600,515500,515900,517300,520400,524400,527100,528600,528800,528400,528700,530900,533700,536300,540300,545900,551700,555800,557200,559100,563200,566800,566200,564200,564100,566400,568400
26469,Petaluma,CA,Santa Rosa,Sonoma,526,433600,430200,427900,425400,423000,420500,419800,420600,419600,414400,408600,401300,397200,397800,394800,385600,379000,376600,374400,372700,372800,376400,380600,382300,381200,380900,383500,387000,387100,383600,379900,379000,381700,388800,398300,406000,409700,411300,414300,420700,429100,437600,445800,453600,462300,470600,476700,481400,485400,490500,498900,509500,519900,528900,534800,537400,539900,543600,546300,549500,553900,556200,557700,560700,563300,565900,570400,575600,579000,580200,581000,583600,586200,589300,593600,597600,599700,602400,607400,612300
46089,La Mesa,CA,San Diego,San Diego,527,358600,362100,363400,366900,369900,369900,368300,365900,362200,358600,356100,352500,347400,343700,341800,338400,333300,329900,329100,328400,328000,329400,330900,331800,334000,336800,339700,342200,344100,345500,348000,352400,356600,359600,363300,368800,374000,379600,385400,391200,397000,404100,411600,419400,425400,428100,428100,427300,428100,431400,434500,436400,439700,442200,441200,439700,441900,445100,446200,446700,447700,448100,448900,451100,454300,457600,461200,464900,467700,470700,475200,478700,480200,479600,478000,477900,480200,483500,487900,491600
39076,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,528,242500,246400,245500,245000,244600,243800,242600,241700,240600,240200,240500,240600,239900,239700,240100,240300,239800,239300,238500,237000,235800,236200,236800,235800,234700,235000,237000,239300,241700,244300,247400,250100,252100,253500,255100,256700,258000,260000,263400,267400,272700,277900,281200,284000,287900,291900,295500,298900,301700,304100,306900,310200,314000,317900,322400,327100,330900,333800,336000,336900,337900,339100,340200,341600,343000,344300,346100,348600,350300,349500,348200,348300,350100,351700,353300,355000,357100,358900,361100,363100
47164,Pleasanton,CA,San Francisco,Alameda,542,641800,638800,636200,636900,641300,646100,648500,647300,646900,649400,652800,650700,647500,645200,642000,636600,632800,631900,633100,633800,632600,631000,631300,633700,633000,629700,631000,637900,645900,654200,661800,669700,680500,693300,704000,711600,717500,723600,736200,755800,773200,784200,791700,795100,794500,795400,800300,807100,814400,822200,827300,828600,828200,828900,831200,835200,838900,842700,845000,848900,855800,866100,876000,884900,894100,901900,908200,915300,923800,929300,933900,939700,945500,950300,952900,951000,948800,948900,950600,952800
50742,Apple Valley,CA,Riverside,San Bernardino,549,135700,135500,134000,133900,133600,133500,134100,134500,134100,132900,131400,129800,128200,127200,126900,125800,124200,123000,122100,120800,119400,118700,119100,119300,119000,119200,119600,119700,120600,122500,124300,125500,126700,128600,130900,133100,134300,135700,138900,143600,147500,150100,152600,155700,158800,161400,163600,165000,165900,167300,169000,170900,173900,176500,177900,179500,182100,184600,187100,189000,190100,191300,193100,194200,194800,195500,196300,196800,196900,197300,198500,199200,200400,202600,204500,205300,206600,208100,209800,211800
33612,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,552,684400,681400,682200,682400,682000,681200,678300,674100,669100,664900,662700,663000,663500,662700,660500,657400,653500,649700,646100,642500,639100,636500,635000,634600,635600,635500,636600,642200,650500,658300,665700,670100,672000,674600,680100,686100,691600,698000,707400,717000,725500,733800,742600,751500,759400,765200,769300,773600,778500,784200,789800,792900,794000,794700,796600,798700,800900,803600,808100,813800,819400,825000,831000,839200,847000,853700,861600,868300,872500,878500,887400,896100,903700,909600,913300,914900,915700,916300,915200,913100
34940,Yuba City,CA,Yuba City,Sutter,553,169400,166500,165600,165900,167500,169200,170600,172200,172400,170500,167700,165700,163100,160200,158400,157400,155600,153600,152300,151200,150400,150100,150600,150600,150000,149600,150100,150600,150500,149900,149400,149100,149800,151500,151700,152100,154400,157400,159500,161200,164400,171100,179600,185900,190600,194200,197200,200200,203700,207100,209300,210600,211000,212000,213200,214300,215200,216400,218200,220500,223300,223800,222600,221800,222200,223200,226600,230900,234300,236700,238500,239000,238300,238200,238500,239400,241300,242000,242000,243000
40737,San Marcos,CA,San Diego,San Diego,560,357100,358400,359400,361400,362400,362300,362200,361600,358900,356400,354700,352900,350100,347900,347200,346200,343700,340500,337900,335100,333200,332300,332200,332200,333700,336600,338800,340500,342600,343900,344700,348100,352600,357300,362800,368800,372900,376900,382300,388700,395600,404700,413700,419900,424400,428100,430300,432500,436200,441100,447000,451500,455300,458700,462100,464900,468800,471300,472700,475000,477600,479200,481400,484700,487400,489800,492300,494500,496700,500400,504600,508200,510500,511600,511900,512200,513900,516100,518500,520600
41025,Spring Valley,CA,San Diego,San Diego,564,262500,269500,273500,278600,283000,284600,283300,282200,281400,280200,279000,277800,276200,274600,272500,269900,267200,265000,262800,260500,259100,258900,259500,260400,262400,265200,267900,270000,272200,274900,278500,282800,287000,291100,295400,298600,300800,304100,308400,314000,321200,328100,334700,340600,344900,347800,349800,351100,352700,354700,357100,358300,358500,359600,361600,363600,365900,368800,372300,376300,379400,380700,382000,383400,384300,386000,389000,392700,397000,401400,404400,406000,407600,409700,411900,413900,415600,416400,417000,417700
39483,Lodi,CA,Stockton,San Joaquin,570,197300,196200,194800,194400,194700,194700,193300,191200,189600,188500,187700,187600,188100,187800,186300,183500,179800,175900,172600,170200,168800,168000,167800,167200,166000,165100,164700,164600,165000,166000,167500,169000,170400,171700,173100,175500,178200,182000,187200,193100,199500,206700,213800,221100,227700,232600,236600,239500,240000,239500,240600,243100,245200,247000,248800,249900,250300,250500,251100,251900,252800,253900,254900,255600,256900,259100,260900,261700,262500,263700,265800,267400,268300,269700,272500,275400,278100,280200,282900,285700
18453,Hanford,CA,Hanford,Kings,577,162400,156500,155900,156200,158300,160000,160400,160400,159700,158000,156100,155200,154400,153000,151200,148700,145400,143000,141400,139500,137700,136800,136400,136100,136200,135800,134600,134000,134100,134400,134900,135400,135800,136100,136200,136800,137600,138400,139300,140500,141700,142400,143500,145900,148600,150500,152100,154200,156900,158400,158000,157200,157000,157300,157700,157800,158500,160400,162700,165100,167900,169400,169100,167800,166800,166600,167500,168100,168600,169400,170700,172400,174100,174900,175900,177100,178000,178200,178100,178100
32616,Lynwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,578,228700,232200,233100,235600,237500,239000,240300,241000,241300,242200,243100,243100,242200,241200,240600,240400,240200,240400,241100,241900,241900,241300,240000,238700,238300,238800,239300,240400,242500,244900,246400,247600,248700,249700,251400,253300,254900,256700,259300,262500,266600,271100,275400,279900,284100,286700,289700,294400,298800,301500,305100,308000,308400,307300,305900,305000,305700,307600,308800,309700,311200,314000,316800,319300,321300,324100,327500,330200,332100,334600,336700,337800,339000,340700,344100,349100,354800,359500,363900,367400
54301,San Rafael,CA,San Francisco,Marin,583,621600,613500,622100,632500,637900,643800,645700,642900,636900,627000,620700,626800,627000,606000,580900,570300,577000,593000,601200,598900,603700,616600,622700,622800,628300,637900,643800,644500,643500,638000,625300,610000,600000,597100,601100,611700,624400,636500,649400,670300,696200,715100,732700,754100,767000,766400,762800,761200,761300,762700,761900,758100,755700,761500,775100,793100,808400,821600,832900,831000,829600,843300,858600,859900,847700,831400,824900,831400,839100,845400,850600,857900,865500,871200,876500,880400,879400,876500,881100,888400
26374,Palo Alto,CA,San Jose,Santa Clara,584,1205600,1213000,1213800,1206200,1197700,1194600,1195500,1198500,1202700,1212300,1223000,1227200,1221600,1209900,1200200,1198400,1202100,1209200,1217500,1225300,1232200,1240200,1244500,1246000,1251400,1265400,1287700,1314300,1341800,1368600,1399900,1435600,1474000,1511300,1541000,1562500,1580400,1596000,1610700,1637500,1672700,1697600,1714300,1731600,1746800,1758900,1782300,1812700,1843800,1876300,1918500,1955200,1980700,2006700,2038900,2076700,2121900,2161200,2193100,2227100,2256700,2288000,2329500,2371500,2408400,2435800,2447700,2450200,2452400,2453700,2455000,2460500,2474100,2489200,2499200,2499900,2491700,2484400,2481700,2479200
39798,Milpitas,CA,San Jose,Santa Clara,585,487300,489500,491400,489900,487100,485900,484800,482000,479900,480000,481700,482800,479100,471000,464200,461900,462800,464300,465900,467700,468200,467400,465200,461500,460100,462700,466600,471100,476500,480600,486700,495600,504400,512700,523300,533400,540100,547800,560500,576800,592300,606600,618900,626200,628700,630100,633200,638600,646000,654200,662000,668200,674700,684300,692400,698200,706400,715600,722000,729300,737300,744900,752000,758500,765800,773800,780100,786900,794600,800600,804200,806800,809800,815100,821800,826400,827100,827600,830500,833000
41333,Union City,CA,San Francisco,Alameda,586,424800,426800,424500,425400,428600,431700,433600,432900,431000,429900,429400,424000,417000,411900,408200,402600,398300,395800,394800,394000,392700,391100,390700,390500,388200,385800,386700,390000,393500,397300,401400,405900,411100,417800,425700,432600,438300,446000,460200,479700,497600,510200,519000,524800,528400,532400,537100,541700,546100,550800,555900,561400,566200,571700,578900,588800,598200,605900,611200,616700,623000,631800,640800,647800,656000,665900,673900,681700,689600,694000,697300,701100,703200,703400,703300,702100,700900,700800,703900,708200
10815,Chino Hills,CA,Riverside,San Bernardino,595,445700,447600,450500,454000,455200,455200,454500,453100,452600,452500,453300,453200,452200,450900,449800,447900,445300,441700,437600,435100,433100,430300,427900,426500,425800,425200,423400,419500,417800,418900,421400,423700,426000,428900,433200,438300,442000,445200,451500,461700,473100,485400,498500,511100,521000,527700,532300,537000,542100,547500,551300,554900,558900,562600,564200,565100,567400,571200,573900,575000,576700,580500,584600,586900,587700,587300,585100,582800,581300,580500,580200,580400,580300,581800,585000,588700,591900,594000,597200,601100
16697,Alameda,CA,San Francisco,Alameda,599,576200,577100,572700,571100,571800,572500,571600,567400,563800,562800,563300,557200,549500,544400,540600,534500,529500,525400,521100,517100,513400,510400,510000,512900,514400,513600,514800,518000,520900,524500,529800,538400,549800,562100,573400,582100,586800,592300,605300,625300,644700,660000,671400,676500,676500,677000,679000,681500,685200,689200,692500,696800,701700,706100,710200,717300,725900,732900,738300,744600,753000,765600,778000,786500,794200,801900,807600,813300,820500,825700,829900,834600,839800,843300,843900,841900,841100,843800,850500,857600
26483,Pico Rivera,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,602,288000,289800,290100,291400,292700,294100,295300,296100,296300,295900,295500,295700,295800,296100,295900,294000,291600,290000,289000,288600,287900,287100,286100,285100,283500,282400,282600,284600,287400,289700,290900,291400,291500,291600,293200,295700,297500,299800,304400,310000,316000,321900,327600,333100,337900,341300,343600,345800,349100,352800,356000,357900,359100,360300,362300,364000,366500,369300,370200,369300,370300,372500,373900,374500,375800,377600,379400,381100,382600,385000,388400,392000,395200,398100,400800,403700,407100,410200,412500,414100
54212,Rosemead,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,633,383500,388100,387700,387900,388400,388300,387600,386700,385700,384700,383600,382500,382000,382300,382400,380800,377500,373400,369300,366200,364600,363800,363500,362400,360200,358400,359200,362100,365700,369000,372600,375600,378000,379700,382700,386500,389900,393900,400400,405800,410500,416400,422100,427400,432000,434800,436700,439900,444000,447400,449900,455300,463800,471600,477200,481600,484600,486800,488600,490800,494200,498700,502200,503800,504400,505500,507400,509600,511500,513600,515500,514800,512200,511000,512300,514000,515600,516800,517200,516800
25459,Laguna Niguel,CA,Los Angeles-Long Beach-Anaheim,Orange,639,609700,603900,604300,602300,598600,594900,592300,588900,584700,583200,584200,584900,585700,584600,581400,578500,576800,573100,568500,563600,560200,557600,557100,557600,558100,557500,557800,559300,561300,563200,566200,570100,574700,579900,584100,591000,602100,614800,627700,641400,653500,667700,681700,691900,699500,706000,709100,710500,711600,712800,715700,718100,720300,721800,723500,725000,724300,723400,727600,734200,739500,746800,753400,755900,756400,757500,759700,761700,762600,763100,763500,765400,768700,769400,768000,769300,772600,774800,775500,775500
50749,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,640,724700,727800,727900,728600,728900,729300,729400,728900,726600,724100,723200,725300,728100,731200,735300,738500,737100,733200,730200,729100,729000,730300,732100,731900,730800,731200,734900,738800,742100,745300,748200,750600,754100,756400,760800,767700,774700,784700,800200,813700,827800,846700,866800,886600,907100,924300,936600,948400,960900,968300,970400,983000,1005100,1023600,1032700,1039600,1047800,1062500,1076200,1085600,1094700,1105800,1113400,1114200,1111000,1101900,1091200,1084600,1081600,1075300,1067000,1059600,1051700,1042400,1035400,1033200,1033800,1036000,1037000,1036000
21412,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange,641,631200,630200,633700,636200,636000,632800,626900,619900,613600,609700,608600,606900,603800,602100,600100,596500,593300,588800,581000,574900,573900,576600,579400,580600,581200,581600,580200,579600,581500,583500,585400,586800,588600,592100,598200,606600,616700,626300,637600,651000,663000,674400,686400,696600,704400,709400,712200,715000,717300,718900,722300,726100,728800,731700,736700,741700,743400,741600,740600,741000,742100,745100,746900,745400,745100,748000,752000,753400,753400,757600,765200,771000,776100,781500,786100,789000,790900,793500,796000,797500
18874,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange,647,358100,360300,361400,363200,362600,360000,357400,355500,353500,351500,349100,346500,344800,344400,343800,342900,342700,341700,338800,336000,334800,334900,336000,336500,336100,335300,334200,333800,335300,337100,339900,342900,346400,350000,354100,358400,364100,371200,379200,386500,392500,398900,405100,410900,417200,421500,423800,425700,426500,426600,430000,434700,438200,441500,444400,445900,445500,445400,448100,452300,454800,456900,460500,464100,466000,467600,471500,477100,481400,482500,481800,482100,482800,484300,486200,488400,489800,493300,497300,500400
6923,San Luis Obispo,CA,San Luis Obispo,San Luis Obispo,666,524900,527100,528600,529500,525000,515300,503200,492500,484900,480700,478900,477900,475300,475300,478000,479800,478500,476800,476400,476600,476000,472900,466700,461100,460700,463000,463900,464100,465500,468400,473300,479100,484600,489500,493100,496000,499800,504000,510900,520700,530400,539000,550200,562200,570300,574600,580900,587500,591500,593300,597100,602000,604100,601700,599600,601500,607300,612600,616000,618700,620800,619100,614600,611300,612400,616900,623000,627400,630300,635000,642100,646300,649200,652700,652800,650200,650800,655300,658000,658400
33837,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,671,519300,522900,522900,525200,527400,527800,526800,526600,526200,525400,524500,524700,524900,524700,523800,522500,521300,519900,519000,519400,519600,519600,519900,519500,517600,517000,519200,523000,526900,530400,533400,535300,536900,538400,541600,545800,549400,554500,560600,565400,572300,583100,592500,597900,599700,601000,603800,606200,608400,613100,620700,626400,627700,627600,631500,637700,643200,647900,652200,655500,658700,663000,668200,672600,675300,676900,678000,677900,676600,676100,677200,678500,680300,681600,683400,685800,687600,686800,685100,683100
45164,Encinitas,CA,San Diego,San Diego,675,693400,688200,684000,681600,679900,675500,669100,662000,650500,641400,637200,634000,630300,630200,631700,629000,623200,619200,616000,611900,610800,612900,615300,617200,619600,622300,625400,628900,635600,644400,653800,662500,668600,673200,681900,695300,707800,719100,729900,739800,747400,753000,759700,769900,780200,785800,787700,788100,788900,793400,802800,809400,808900,804400,798200,795000,795500,796800,800100,807800,814500,819100,824300,831600,840100,849500,857100,860600,864600,869700,873100,877000,884600,888700,887800,888300,892300,898900,907600,914900
